2025-12-24 08:35:09,553 | INFO     | Config:
exp_name: spressure_N10k_lr1e-3_e250_run1
model:
  input_dim: 3
  output_dim: 1
  head_num: 8
  hidden_dim: 256
  res: true
  slice_num: 32
  layer_num: 5
  mlp_ratio: 1.5
  dropout: 0.1
training:
  input: surface_anchor_position
  target: surface_anchor_pressure
  batch_size: 1
  epochs: 250
  lr: 0.001
  scheduler_step: 50
  scheduler_gamma: 0.5
  max_grad_norm: 0.1
  num_workers: 1
  weight_decay: 0.0
  test_only: 0
  gpus: '0'
  root_dir: /mnt/wjc_group/mae-zhangbj/DrivAerML_dataset/small
  seed: 42

2025-12-24 08:35:09,553 | INFO     | args.exp_name : spressure_N10k_lr1e-3_e250_run1
2025-12-24 08:35:09,553 | INFO     | Starting training with 1 GPUs
2025-12-24 08:35:10,041 | INFO     | Total trainable parameters: 3381321
2025-12-24 08:35:10,042 | INFO     | Data loaded: 380 training batches, 33 validation batches, 44 test batches
2025-12-24 08:35:10,043 | INFO     | Staring training for 250 epochs

[Training]:   0%|          | 0/380 [00:00<?, ?it/s]
[Training]:   0%|          | 1/380 [00:01<08:02,  1.27s/it]
[Training]:   1%|          | 2/380 [00:02<06:40,  1.06s/it]
[Training]:   1%|          | 3/380 [00:03<06:12,  1.01it/s]
[Training]:   1%|          | 4/380 [00:03<05:59,  1.05it/s]
[Training]:   1%|▏         | 5/380 [00:04<05:52,  1.06it/s]
[Training]:   2%|▏         | 6/380 [00:05<05:47,  1.08it/s]
[Training]:   2%|▏         | 7/380 [00:06<05:43,  1.09it/s]
[Training]:   2%|▏         | 8/380 [00:07<05:40,  1.09it/s]
[Training]:   2%|▏         | 9/380 [00:08<05:38,  1.10it/s]
[Training]:   3%|▎         | 10/380 [00:09<05:37,  1.10it/s]
[Training]:   3%|▎         | 11/380 [00:10<05:35,  1.10it/s]
[Training]:   3%|▎         | 12/380 [00:11<05:34,  1.10it/s]
[Training]:   3%|▎         | 13/380 [00:12<05:33,  1.10it/s]
[Training]:   4%|▎         | 14/380 [00:13<05:31,  1.10it/s]
[Training]:   4%|▍         | 15/380 [00:13<05:30,  1.10it/s]
[Training]:   4%|▍         | 16/380 [00:14<05:29,  1.10it/s]
[Training]:   4%|▍         | 17/380 [00:15<05:28,  1.10it/s]
[Training]:   5%|▍         | 18/380 [00:16<05:28,  1.10it/s]
[Training]:   5%|▌         | 19/380 [00:17<05:27,  1.10it/s]
[Training]:   5%|▌         | 20/380 [00:18<05:26,  1.10it/s]
[Training]:   6%|▌         | 21/380 [00:19<05:25,  1.10it/s]
[Training]:   6%|▌         | 22/380 [00:20<05:24,  1.10it/s]
[Training]:   6%|▌         | 23/380 [00:21<05:23,  1.10it/s]
[Training]:   6%|▋         | 24/380 [00:22<05:22,  1.10it/s]
[Training]:   7%|▋         | 25/380 [00:23<05:21,  1.10it/s]
[Training]:   7%|▋         | 26/380 [00:23<05:20,  1.10it/s]
[Training]:   7%|▋         | 27/380 [00:24<05:19,  1.10it/s]
[Training]:   7%|▋         | 28/380 [00:25<05:19,  1.10it/s]
[Training]:   8%|▊         | 29/380 [00:26<05:18,  1.10it/s]
[Training]:   8%|▊         | 30/380 [00:27<05:17,  1.10it/s]
[Training]:   8%|▊         | 31/380 [00:28<05:16,  1.10it/s]
[Training]:   8%|▊         | 32/380 [00:29<05:15,  1.10it/s]
[Training]:   9%|▊         | 33/380 [00:30<05:14,  1.10it/s]
[Training]:  21%|██        | 80/380 [01:12<04:32,  1.10it/s]
[Training]:  21%|██▏       | 81/380 [01:13<04:31,  1.10it/s]
[Training]:  22%|██▏       | 82/380 [01:14<04:31,  1.10it/s]
[Training]:  22%|██▏       | 83/380 [01:15<05:00,  1.01s/it]
[Training]:  22%|██▏       | 84/380 [01:17<05:27,  1.11s/it]
[Training]:  22%|██▏       | 85/380 [01:18<05:48,  1.18s/it]
[Training]:  23%|██▎       | 86/380 [01:20<06:03,  1.24s/it]
[Training]:  23%|██▎       | 87/380 [01:21<06:13,  1.27s/it]
[Training]:  23%|██▎       | 88/380 [01:22<06:19,  1.30s/it]
[Training]:  23%|██▎       | 89/380 [01:24<06:23,  1.32s/it]
[Training]:  24%|██▎       | 90/380 [01:25<06:26,  1.33s/it]
[Training]:  24%|██▍       | 91/380 [01:26<06:27,  1.34s/it]
[Training]:  24%|██▍       | 92/380 [01:28<06:27,  1.35s/it]
[Training]:  24%|██▍       | 93/380 [01:29<06:27,  1.35s/it]
[Training]:  25%|██▍       | 94/380 [01:30<06:27,  1.35s/it]
[Training]:  25%|██▌       | 95/380 [01:32<06:26,  1.36s/it]
[Training]:  25%|██▌       | 96/380 [01:33<06:25,  1.36s/it]
[Training]:  26%|██▌       | 97/380 [01:34<06:24,  1.36s/it]
[Training]:  26%|██▌       | 98/380 [01:36<06:23,  1.36s/it]
[Training]:  26%|██▌       | 99/380 [01:37<06:22,  1.36s/it]
[Training]:  26%|██▋       | 100/380 [01:39<06:20,  1.36s/it]
[Training]:  27%|██▋       | 101/380 [01:40<06:19,  1.36s/it]
[Training]:  27%|██▋       | 102/380 [01:41<06:18,  1.36s/it]
[Training]:  27%|██▋       | 103/380 [01:43<06:17,  1.36s/it]
[Training]:  27%|██▋       | 104/380 [01:44<06:15,  1.36s/it]
[Training]:  28%|██▊       | 105/380 [01:45<06:14,  1.36s/it]
[Training]:  28%|██▊       | 106/380 [01:47<06:12,  1.36s/it]
[Training]:  28%|██▊       | 107/380 [01:48<06:11,  1.36s/it]
[Training]:  28%|██▊       | 108/380 [01:49<06:09,  1.36s/it]
[Training]:  29%|██▊       | 109/380 [01:51<06:08,  1.36s/it]
[Training]:  29%|██▉       | 110/380 [01:52<06:07,  1.36s/it]
[Training]:  29%|██▉       | 111/380 [01:54<06:06,  1.36s/it]
[Training]:  29%|██▉       | 112/380 [01:55<06:04,  1.36s/it]
[Training]:  30%|██▉       | 113/380 [01:56<06:03,  1.36s/it]
[Training]:  30%|███       | 114/380 [01:58<06:02,  1.36s/it]
[Training]:  30%|███       | 115/380 [01:59<06:00,  1.36s/it]
[Training]:  31%|███       | 116/380 [02:00<05:59,  1.36s/it]
[Training]:  31%|███       | 117/380 [02:02<05:58,  1.36s/it]
[Training]:  31%|███       | 118/380 [02:03<05:56,  1.36s/it]
[Training]:  31%|███▏      | 119/380 [02:04<05:55,  1.36s/it]
[Training]:  32%|███▏      | 120/380 [02:06<05:54,  1.36s/it]
[Training]:  32%|███▏      | 121/380 [02:07<05:52,  1.36s/it]
[Training]:  32%|███▏      | 122/380 [02:09<05:51,  1.36s/it]
[Training]:  32%|███▏      | 123/380 [02:10<05:50,  1.36s/it]
[Training]:  33%|███▎      | 124/380 [02:11<05:48,  1.36s/it]
[Training]:  33%|███▎      | 125/380 [02:13<05:47,  1.36s/it]
[Training]:  33%|███▎      | 126/380 [02:14<05:45,  1.36s/it]
[Training]:  33%|███▎      | 127/380 [02:15<05:44,  1.36s/it]
[Training]:  34%|███▎      | 128/380 [02:17<05:43,  1.36s/it]
[Training]:  34%|███▍      | 129/380 [02:18<05:41,  1.36s/it]
[Training]:  34%|███▍      | 130/380 [02:19<05:40,  1.36s/it]
[Training]:  34%|███▍      | 131/380 [02:21<05:39,  1.36s/it]
[Training]:  35%|███▍      | 132/380 [02:22<05:37,  1.36s/it]
[Training]:  35%|███▌      | 133/380 [02:23<05:36,  1.36s/it]
[Training]:  35%|███▌      | 134/380 [02:25<05:35,  1.36s/it]
[Training]:  36%|███▌      | 135/380 [02:26<05:33,  1.36s/it]
[Training]:  36%|███▌      | 136/380 [02:28<05:32,  1.36s/it]
[Training]:  36%|███▌      | 137/380 [02:29<05:30,  1.36s/it]
[Training]:  36%|███▋      | 138/380 [02:30<05:29,  1.36s/it]
[Training]:  37%|███▋      | 139/380 [02:32<05:28,  1.36s/it]
[Training]:  37%|███▋      | 140/380 [02:33<05:26,  1.36s/it]
[Training]:  37%|███▋      | 141/380 [02:34<05:25,  1.36s/it]
[Training]:  37%|███▋      | 142/380 [02:36<05:24,  1.36s/it]
[Training]:  38%|███▊      | 143/380 [02:37<05:22,  1.36s/it]
[Training]:  38%|███▊      | 144/380 [02:38<05:21,  1.36s/it]
[Training]:  38%|███▊      | 145/380 [02:40<05:20,  1.36s/it]
[Training]:  38%|███▊      | 146/380 [02:41<05:18,  1.36s/it]
[Training]:  39%|███▊      | 147/380 [02:43<05:17,  1.36s/it]
[Training]:  39%|███▉      | 148/380 [02:44<05:16,  1.36s/it]
[Training]:  39%|███▉      | 149/380 [02:45<05:14,  1.36s/it]
[Training]:  39%|███▉      | 150/380 [02:47<05:13,  1.36s/it]
[Training]:  40%|███▉      | 151/380 [02:48<05:11,  1.36s/it]
[Training]:  40%|████      | 152/380 [02:49<05:10,  1.36s/it]
[Training]:  40%|████      | 153/380 [02:51<05:09,  1.36s/it]
[Training]:  41%|████      | 154/380 [02:52<05:07,  1.36s/it]
[Training]:  41%|████      | 155/380 [02:53<05:06,  1.36s/it]
[Training]:  41%|████      | 156/380 [02:55<05:05,  1.36s/it]
[Training]:  41%|████▏     | 157/380 [02:56<05:03,  1.36s/it]
[Training]:  42%|████▏     | 158/380 [02:58<05:02,  1.36s/it]
[Training]:  42%|████▏     | 159/380 [02:59<05:00,  1.36s/it]
[Training]:  42%|████▏     | 160/380 [03:00<04:59,  1.36s/it]
[Training]:  42%|████▏     | 161/380 [03:02<04:58,  1.36s/it]
[Training]:  43%|████▎     | 162/380 [03:03<04:56,  1.36s/it]
[Training]:  43%|████▎     | 163/380 [03:04<04:55,  1.36s/it]
[Training]:  43%|████▎     | 164/380 [03:06<04:54,  1.36s/it]
[Training]:  43%|████▎     | 165/380 [03:07<04:52,  1.36s/it]
[Training]:  44%|████▎     | 166/380 [03:08<04:51,  1.36s/it]
[Training]:  44%|████▍     | 167/380 [03:10<04:50,  1.36s/it]
[Training]:  44%|████▍     | 168/380 [03:11<04:48,  1.36s/it]
[Training]:  44%|████▍     | 169/380 [03:13<04:47,  1.36s/it]
[Training]:  45%|████▍     | 170/380 [03:14<04:45,  1.36s/it]
[Training]:  45%|████▌     | 171/380 [03:15<04:44,  1.36s/it]
[Training]:  45%|████▌     | 172/380 [03:17<04:43,  1.36s/it]
[Training]:  46%|████▌     | 173/380 [03:18<04:41,  1.36s/it]
[Training]:  46%|████▌     | 174/380 [03:19<04:40,  1.36s/it]
[Training]:  46%|████▌     | 175/380 [03:21<04:39,  1.36s/it]
[Training]:  46%|████▋     | 176/380 [03:22<04:37,  1.36s/it]
[Training]:  47%|████▋     | 177/380 [03:23<04:36,  1.36s/it]
[Training]:  47%|████▋     | 178/380 [03:25<04:35,  1.36s/it]
[Training]:  47%|████▋     | 179/380 [03:26<04:33,  1.36s/it]
[Training]:  47%|████▋     | 180/380 [03:28<04:32,  1.36s/it]
[Training]:  48%|████▊     | 181/380 [03:29<04:30,  1.36s/it]
[Training]:  48%|████▊     | 182/380 [03:30<04:29,  1.36s/it]
[Training]:  48%|████▊     | 183/380 [03:32<04:28,  1.36s/it]
[Training]:  48%|████▊     | 184/380 [03:33<04:26,  1.36s/it]
[Training]:  49%|████▊     | 185/380 [03:34<04:25,  1.36s/it]
[Training]:  49%|████▉     | 186/380 [03:36<04:24,  1.36s/it]
[Training]:  49%|████▉     | 187/380 [03:37<04:22,  1.36s/it]
[Training]:  49%|████▉     | 188/380 [03:38<04:21,  1.36s/it]
[Training]:  50%|████▉     | 189/380 [03:40<04:20,  1.36s/it]
[Training]:  50%|█████     | 190/380 [03:41<04:18,  1.36s/it]
[Training]:  50%|█████     | 191/380 [03:42<04:17,  1.36s/it]
[Training]:  51%|█████     | 192/380 [03:44<04:15,  1.36s/it]
[Training]:  51%|█████     | 193/380 [03:45<04:14,  1.36s/it]
[Training]:  51%|█████     | 194/380 [03:47<04:13,  1.36s/it]
[Training]:  51%|█████▏    | 195/380 [03:48<04:11,  1.36s/it]
[Training]:  52%|█████▏    | 196/380 [03:49<04:10,  1.36s/it]
[Training]:  52%|█████▏    | 197/380 [03:51<04:09,  1.36s/it]
[Training]:  52%|█████▏    | 198/380 [03:52<04:07,  1.36s/it]
[Training]:  52%|█████▏    | 199/380 [03:53<04:06,  1.36s/it]
[Training]:  53%|█████▎    | 200/380 [03:55<04:05,  1.36s/it]
[Training]:  53%|█████▎    | 201/380 [03:56<04:03,  1.36s/it]
[Training]:  53%|█████▎    | 202/380 [03:57<04:02,  1.36s/it]
[Training]:  53%|█████▎    | 203/380 [03:59<04:01,  1.36s/it]
[Training]:  54%|█████▎    | 204/380 [04:00<03:59,  1.36s/it]
[Training]:  54%|█████▍    | 205/380 [04:02<03:58,  1.36s/it]
[Training]:  54%|█████▍    | 206/380 [04:03<03:57,  1.36s/it]
[Training]:  54%|█████▍    | 207/380 [04:04<03:55,  1.36s/it]
[Training]:  55%|█████▍    | 208/380 [04:06<03:54,  1.36s/it]
[Training]:  55%|█████▌    | 209/380 [04:07<03:52,  1.36s/it]
[Training]:  55%|█████▌    | 210/380 [04:08<03:51,  1.36s/it]
[Training]:  56%|█████▌    | 211/380 [04:10<03:50,  1.36s/it]
[Training]:  56%|█████▌    | 212/380 [04:11<03:48,  1.36s/it]
[Training]:  56%|█████▌    | 213/380 [04:12<03:47,  1.36s/it]
[Training]:  56%|█████▋    | 214/380 [04:14<03:46,  1.36s/it]
[Training]:  57%|█████▋    | 215/380 [04:15<03:44,  1.36s/it]
[Training]:  57%|█████▋    | 216/380 [04:17<03:43,  1.36s/it]
[Training]:  57%|█████▋    | 217/380 [04:18<03:42,  1.36s/it]
[Training]:  57%|█████▋    | 218/380 [04:19<03:40,  1.36s/it]
[Training]:  58%|█████▊    | 219/380 [04:21<03:39,  1.36s/it]
[Training]:  58%|█████▊    | 220/380 [04:22<03:37,  1.36s/it]
[Training]:  58%|█████▊    | 221/380 [04:23<03:36,  1.36s/it]
[Training]:  58%|█████▊    | 222/380 [04:25<03:35,  1.36s/it]
[Training]:  59%|█████▊    | 223/380 [04:26<03:33,  1.36s/it]
[Training]:  59%|█████▉    | 224/380 [04:27<03:32,  1.36s/it]
[Training]:  59%|█████▉    | 225/380 [04:29<03:31,  1.36s/it]
[Training]:  59%|█████▉    | 226/380 [04:30<03:29,  1.36s/it]
[Training]:  60%|█████▉    | 227/380 [04:32<03:28,  1.36s/it]
[Training]:  60%|██████    | 228/380 [04:33<03:26,  1.36s/it]
[Training]:  60%|██████    | 229/380 [04:34<03:25,  1.36s/it]
[Training]:  61%|██████    | 230/380 [04:36<03:24,  1.36s/it]
[Training]:  61%|██████    | 231/380 [04:37<03:22,  1.36s/it]
[Training]:  61%|██████    | 232/380 [04:38<03:21,  1.36s/it]
[Training]:  61%|██████▏   | 233/380 [04:40<03:20,  1.36s/it]
[Training]:  62%|██████▏   | 234/380 [04:41<03:18,  1.36s/it]
[Training]:  62%|██████▏   | 235/380 [04:42<03:17,  1.36s/it]
[Training]:  62%|██████▏   | 236/380 [04:44<03:16,  1.36s/it]
[Training]:  62%|██████▏   | 237/380 [04:45<03:15,  1.36s/it]
[Training]:  63%|██████▎   | 238/380 [04:47<03:13,  1.36s/it]
[Training]:  63%|██████▎   | 239/380 [04:48<03:12,  1.36s/it]
[Training]:  63%|██████▎   | 240/380 [04:49<03:10,  1.36s/it]
[Training]:  63%|██████▎   | 241/380 [04:51<03:09,  1.36s/it]
[Training]:  64%|██████▎   | 242/380 [04:52<03:08,  1.36s/it]
[Training]:  64%|██████▍   | 243/380 [04:53<03:06,  1.36s/it]
[Training]:  64%|██████▍   | 244/380 [04:55<03:05,  1.36s/it]
[Training]:  64%|██████▍   | 245/380 [04:56<03:03,  1.36s/it]
[Training]:  65%|██████▍   | 246/380 [04:57<03:02,  1.36s/it]
[Training]:  65%|██████▌   | 247/380 [04:59<03:01,  1.36s/it]
[Training]:  65%|██████▌   | 248/380 [05:00<02:59,  1.36s/it]
[Training]:  66%|██████▌   | 249/380 [05:01<02:58,  1.36s/it]
[Training]:  66%|██████▌   | 250/380 [05:03<02:57,  1.36s/it]
[Training]:  66%|██████▌   | 251/380 [05:04<02:55,  1.36s/it]
[Training]:  66%|██████▋   | 252/380 [05:06<02:54,  1.36s/it]
[Training]:  67%|██████▋   | 253/380 [05:07<02:53,  1.36s/it]
[Training]:  67%|██████▋   | 254/380 [05:08<02:51,  1.36s/it]
[Training]:  67%|██████▋   | 255/380 [05:10<02:50,  1.36s/it]
[Training]:  67%|██████▋   | 256/380 [05:11<02:48,  1.36s/it]
[Training]:  68%|██████▊   | 257/380 [05:12<02:47,  1.36s/it]
[Training]:  68%|██████▊   | 258/380 [05:14<02:46,  1.36s/it]
[Training]:  68%|██████▊   | 259/380 [05:15<02:44,  1.36s/it]
[Training]:  68%|██████▊   | 260/380 [05:16<02:43,  1.36s/it]
[Training]:  69%|██████▊   | 261/380 [05:18<02:42,  1.36s/it]
[Training]:  69%|██████▉   | 262/380 [05:19<02:40,  1.36s/it]
[Training]:  69%|██████▉   | 263/380 [05:21<02:39,  1.36s/it]
[Training]:  69%|██████▉   | 264/380 [05:22<02:38,  1.36s/it]
[Training]:  70%|██████▉   | 265/380 [05:23<02:36,  1.36s/it]
[Training]:  70%|███████   | 266/380 [05:25<02:35,  1.36s/it]
[Training]:  70%|███████   | 267/380 [05:26<02:33,  1.36s/it]
[Training]:  71%|███████   | 268/380 [05:27<02:32,  1.36s/it]
[Training]:  71%|███████   | 269/380 [05:29<02:31,  1.36s/it]
[Training]:  71%|███████   | 270/380 [05:30<02:29,  1.36s/it]
[Training]:  71%|███████▏  | 271/380 [05:31<02:28,  1.36s/it]
[Training]:  72%|███████▏  | 272/380 [05:33<02:27,  1.36s/it]
[Training]:  72%|███████▏  | 273/380 [05:34<02:25,  1.36s/it]
[Training]:  72%|███████▏  | 274/380 [05:36<02:24,  1.36s/it]
[Training]:  72%|███████▏  | 275/380 [05:37<02:23,  1.36s/it]
[Training]:  73%|███████▎  | 276/380 [05:38<02:19,  1.34s/it]
[Training]:  73%|███████▎  | 277/380 [05:40<02:18,  1.34s/it]
[Training]:  73%|███████▎  | 278/380 [05:41<02:17,  1.34s/it]
[Training]:  73%|███████▎  | 279/380 [05:42<02:15,  1.35s/it]
[Training]:  74%|███████▎  | 280/380 [05:44<02:14,  1.35s/it]
[Training]:  74%|███████▍  | 281/380 [05:45<02:13,  1.35s/it]
[Training]:  74%|███████▍  | 282/380 [05:46<02:11,  1.35s/it]
[Training]:  74%|███████▍  | 283/380 [05:48<02:10,  1.35s/it]
[Training]:  75%|███████▍  | 284/380 [05:49<02:07,  1.33s/it]
[Training]:  75%|███████▌  | 285/380 [05:50<02:07,  1.34s/it]
[Training]:  75%|███████▌  | 286/380 [05:52<02:06,  1.35s/it]
[Training]:  76%|███████▌  | 287/380 [05:53<02:05,  1.35s/it]
[Training]:  76%|███████▌  | 288/380 [05:54<02:04,  1.35s/it]
[Training]:  76%|███████▌  | 289/380 [05:56<02:03,  1.36s/it]
[Training]:  76%|███████▋  | 290/380 [05:57<02:02,  1.36s/it]
[Training]:  77%|███████▋  | 291/380 [05:58<02:00,  1.36s/it]
[Training]:  77%|███████▋  | 292/380 [06:00<01:59,  1.36s/it]
[Training]:  77%|███████▋  | 293/380 [06:01<01:58,  1.36s/it]
[Training]:  77%|███████▋  | 294/380 [06:03<01:57,  1.36s/it]
[Training]:  78%|███████▊  | 295/380 [06:04<01:55,  1.36s/it]
[Training]:  78%|███████▊  | 296/380 [06:05<01:54,  1.36s/it]
[Training]:  78%|███████▊  | 297/380 [06:07<01:53,  1.36s/it]
[Training]:  78%|███████▊  | 298/380 [06:08<01:51,  1.36s/it]
[Training]:  79%|███████▊  | 299/380 [06:09<01:50,  1.36s/it]
[Training]:  79%|███████▉  | 300/380 [06:11<01:48,  1.36s/it]
[Training]:  79%|███████▉  | 301/380 [06:12<01:47,  1.36s/it]
[Training]:  79%|███████▉  | 302/380 [06:13<01:46,  1.36s/it]
[Training]:  80%|███████▉  | 303/380 [06:15<01:44,  1.36s/it]
[Training]:  80%|████████  | 304/380 [06:16<01:43,  1.36s/it]
[Training]:  80%|████████  | 305/380 [06:18<01:42,  1.36s/it]
[Training]:  81%|████████  | 306/380 [06:19<01:40,  1.36s/it]
[Training]:  81%|████████  | 307/380 [06:20<01:39,  1.36s/it]
[Training]:  81%|████████  | 308/380 [06:22<01:38,  1.36s/it]
[Training]:  81%|████████▏ | 309/380 [06:23<01:36,  1.36s/it]
[Training]:  82%|████████▏ | 310/380 [06:24<01:35,  1.36s/it]
[Training]:  82%|████████▏ | 311/380 [06:26<01:33,  1.36s/it]
[Training]:  82%|████████▏ | 312/380 [06:27<01:32,  1.36s/it]
[Training]:  82%|████████▏ | 313/380 [06:28<01:31,  1.36s/it]
[Training]:  83%|████████▎ | 314/380 [06:30<01:29,  1.36s/it]
[Training]:  83%|████████▎ | 315/380 [06:31<01:28,  1.36s/it]
[Training]:  83%|████████▎ | 316/380 [06:32<01:27,  1.36s/it]
[Training]:  83%|████████▎ | 317/380 [06:34<01:25,  1.36s/it]
[Training]:  84%|████████▎ | 318/380 [06:35<01:24,  1.36s/it]
[Training]:  84%|████████▍ | 319/380 [06:37<01:23,  1.36s/it]
